order_id,customer_id,product_id,order_date,quantity,unit_price,shipping_cost,total_amount,profit,order_status
48290,864,6554,2025-12-23,1,6.35,5.9,6.35,1.33,Delivered
48291,6493,29353,2026-05-01,4,8.95,12.86,35.8,9.22,Shipped
48292,9568,16828,2026-01-18,2,34.85,13.12,69.7,9.15,Delivered
48293,6309,23248,2024-05-29,1,12.95,6.26,12.95,2.74,Cancelled
48294,3563,24342,2024-12-23,1,29.37,2.04,29.37,3.56,Delivered
48295,3205,27225,2024-09-10,5,34.69,7.86,173.45,24.73,Delivered
48296,5131,4615,2025-01-02,5,14.9,10.53,74.5,14.56,Delivered
48297,7581,24808,2024-12-14,3,19.99,13.65,59.97,12.33,Cancelled
48298,6056,124,2025-08-09,3,23.18,11.13,69.54,17.82,Cancelled
48299,5515,20721,2024-05-31,1,1.92,10.51,1.92,0.27,Cancelled
48300,7012,16691,2026-01-02,5,4.13,5.0,20.65,2.16,Delivered
48301,1696,782,2025-10-25,3,14.99,8.76,44.97,12.86,Cancelled
48302,148,15257,2025-01-13,3,49.99,8.74,149.97,26.16,Cancelled
48303,2543,7453,2024-07-07,1,19.99,12.97,19.99,4.32,Shipped
48304,1417,6085,2024-06-21,2,6.4,10.51,12.8,1.8,Cancelled
48305,996,28693,2024-08-31,3,55.55,2.46,166.65,18.29,Shipped
48306,8108,23677,2024-09-29,1,169.99,6.13,169.99,35.05,Delivered
48307,531,29386,2025-09-25,2,25.99,11.0,51.98,5.34,Cancelled
48308,7443,6984,2026-05-01,2,9.99,11.03,19.98,3.3,Delivered
48309,9644,17921,2025-04-06,5,16.29,11.54,81.45,11.76,Delivered
48310,9372,5520,2025-04-26,2,16.99,12.22,33.98,4.15,Delivered
48311,3782,2399,2025-10-24,1,7.99,5.92,7.99,1.51,Cancelled
48312,7919,10384,2024-10-13,4,12.95,9.57,51.8,7.71,Shipped
48313,3069,2847,2025-03-14,4,11.28,3.15,45.12,12.98,Delivered
48314,8002,20928,2024-10-01,1,130.97,4.33,130.97,15.11,Cancelled
48315,3553,26366,2025-07-22,5,39.08,7.25,195.4,19.82,Delivered
48316,850,29413,2025-12-16,3,9.88,14.7,29.64,6.12,Shipped
48317,4696,28169,2026-02-14,3,97.58,11.31,292.74,83.08,Delivered
48318,5391,3629,2024-06-04,2,20.29,7.24,40.58,4.53,Shipped
48319,7860,12835,2025-10-15,1,26.99,2.92,26.99,4.17,Delivered
48320,8274,5623,2025-04-04,4,77.99,8.71,311.96,84.59,Shipped
48321,1371,18818,2024-12-13,3,87.9,8.44,263.7,59.95,Cancelled
48322,5012,7089,2026-05-04,4,10.22,4.44,40.88,7.21,Shipped
48323,549,7594,2024-08-02,5,6.5,10.1,32.5,4.46,Delivered
48324,8523,2321,2026-03-30,5,21.88,13.57,109.4,27.04,Delivered
48325,5326,14904,2026-04-20,2,7.95,2.89,15.9,3.48,Shipped
48326,1498,4421,2024-12-31,1,9.8,8.64,9.8,1.91,Shipped
48327,9254,24312,2024-07-31,2,8.84,8.23,17.68,2.68,Shipped
48328,5765,20546,2024-11-06,5,3.97,9.43,19.85,4.72,Shipped
48329,422,3157,2025-08-28,1,11.98,4.15,11.98,3.46,Shipped
48330,6618,11375,2025-11-21,1,45.69,7.46,45.69,6.21,Shipped
48331,6758,7719,2025-07-17,1,9.28,4.67,9.28,1.73,Delivered
48332,9450,27507,2025-08-22,2,14.05,7.78,28.1,7.51,Shipped
48333,5038,5772,2025-03-11,2,48.97,6.44,97.94,24.82,Delivered
48334,2517,1318,2024-07-15,3,14.99,10.82,44.97,13.11,Shipped
48335,7931,25356,2026-01-21,4,22.0,11.25,88.0,25.23,Cancelled
48336,3086,4322,2025-04-29,5,25.95,3.76,129.75,15.37,Shipped
48337,6975,10161,2025-06-03,5,106.53,13.86,532.65,67.55,Shipped
48338,4468,28545,2025-04-11,4,7.34,5.49,29.36,5.2,Cancelled
48339,139,19541,2025-03-08,3,22.0,8.33,66.0,13.3,Delivered
48340,642,19695,2026-03-31,5,12.2,8.67,61.0,13.2,Cancelled
48341,3854,6688,2025-10-06,5,11.76,8.38,58.8,6.01,Shipped
48342,5110,17153,2025-03-07,5,8.86,7.77,44.3,5.12,Cancelled
48343,5120,26491,2024-12-22,5,94.5,14.73,472.5,97.21,Cancelled
48344,3872,21253,2024-09-25,4,60.0,8.53,240.0,70.76,Delivered
48345,9396,24252,2025-03-31,3,36.8,10.09,110.4,21.97,Shipped
48346,317,17962,2025-12-22,2,391.51,8.04,783.02,114.73,Shipped
48347,3699,23923,2024-09-10,5,17.99,11.24,89.95,15.83,Delivered
48348,3711,12067,2024-09-10,2,29.39,2.58,58.78,15.87,Delivered
48349,500,23601,2024-10-02,2,19.99,3.09,39.98,9.74,Delivered
48350,8028,18756,2026-01-01,2,14.99,3.58,29.98,6.68,Delivered
48351,9957,2053,2026-01-05,1,40.28,13.96,40.28,7.5,Delivered
48352,101,8851,2025-11-19,1,17.88,8.87,17.88,4.91,Shipped
48353,2302,14203,2026-03-09,5,69.0,10.33,345.0,50.2,Cancelled
48354,3504,13097,2026-04-08,4,220.0,8.07,880.0,220.9,Delivered
48355,1316,6451,2024-05-16,1,142.49,2.15,142.49,20.68,Shipped
48356,938,24164,2024-11-19,4,21.9,6.59,87.6,24.19,Delivered
48357,3389,17310,2026-01-29,4,24.05,5.69,96.2,13.39,Delivered
48358,788,15785,2025-11-25,4,15.99,7.64,63.96,11.11,Delivered
48359,4761,24143,2025-10-18,3,8.67,7.41,26.01,7.46,Delivered
48360,7655,3902,2025-06-22,3,84.0,6.45,252.0,35.97,Cancelled
48361,8053,10391,2025-12-07,4,5.98,8.68,23.92,6.43,Delivered
48362,2883,8759,2026-02-22,5,15.95,5.58,79.75,11.99,Delivered
48363,2256,17519,2026-05-13,1,23.62,8.34,23.62,2.53,Cancelled
48364,8114,7226,2025-06-17,2,32.0,12.89,64.0,13.96,Cancelled
48365,780,25089,2025-09-08,4,15.0,2.04,60.0,15.94,Delivered
48366,6895,18356,2025-11-01,3,24.95,4.47,74.85,17.78,Shipped
48367,9751,14044,2025-01-29,3,63.71,8.83,191.13,38.03,Delivered
48368,2329,1527,2026-03-14,5,5.93,13.81,29.65,5.35,Shipped
48369,1973,21662,2025-12-08,2,22.95,3.9,45.9,8.36,Shipped
48370,764,364,2025-02-07,3,3.97,14.89,11.91,3.05,Cancelled
48371,1703,24934,2025-07-02,2,33.6,10.86,67.2,11.19,Shipped
48372,2333,19052,2026-01-21,4,19.99,7.15,79.96,18.6,Shipped
48373,3540,26832,2025-07-28,5,19.79,10.95,98.95,20.66,Cancelled
48374,6453,6220,2026-01-06,4,33.5,9.06,134.0,33.34,Cancelled
48375,9473,3228,2025-09-29,4,20.49,2.14,81.96,20.67,Shipped
48376,1384,1416,2026-03-03,5,49.29,4.57,246.45,58.18,Shipped
48377,4271,6887,2025-08-28,4,13.99,2.75,55.96,10.28,Cancelled
48378,9869,6790,2026-03-27,4,19.88,12.12,79.52,12.77,Delivered
48379,9607,22801,2025-12-03,3,12.97,3.32,38.91,10.18,Delivered
48380,179,13096,2024-05-28,2,5.11,13.69,10.22,1.16,Cancelled
48381,8858,13633,2024-10-16,1,6.79,6.99,6.79,0.99,Shipped
48382,2026,8063,2025-05-26,3,20.69,3.97,62.07,10.69,Shipped
48383,655,11621,2025-04-29,4,17.04,10.19,68.16,9.54,Shipped
48384,2186,16184,2024-10-05,3,26.61,13.0,79.83,17.99,Cancelled
48385,8658,13488,2026-04-16,3,145.98,9.07,437.94,85.84,Delivered
48386,5270,8075,2025-08-06,4,42.11,4.42,168.44,37.8,Cancelled
48387,5992,673,2024-08-10,1,7.69,9.73,7.69,1.89,Cancelled
48388,3254,11281,2024-07-22,4,71.9,11.71,287.6,80.34,Shipped
48389,2826,27479,2025-12-03,4,24.95,13.94,99.8,19.54,Cancelled
48390,446,8691,2025-09-12,3,99.99,7.87,299.97,76.49,Cancelled
48391,835,18707,2025-01-30,3,13.1,6.39,39.3,7.62,Cancelled
48392,8376,19525,2025-03-05,5,110.09,5.39,550.45,91.05,Shipped
48393,6047,4381,2026-02-15,1,24.9,12.39,24.9,2.62,Shipped
48394,6029,11421,2025-10-29,2,8.99,13.96,17.98,4.88,Cancelled
48395,2470,4885,2026-03-13,2,11.6,14.26,23.2,3.45,Delivered
48396,9013,13611,2026-01-29,1,15.95,2.24,15.95,3.05,Delivered
48397,9221,28323,2024-05-17,4,16.94,5.5,67.76,10.87,Delivered
48398,1727,16570,2025-01-29,1,54.12,11.88,54.12,10.43,Delivered
48399,6850,23863,2026-05-06,1,7.62,7.55,7.62,1.56,Shipped
48400,9564,7707,2025-03-27,5,4.87,11.3,24.35,6.61,Shipped
48401,9476,763,2025-03-19,5,76.56,5.87,382.8,54.18,Cancelled
48402,6276,14968,2024-11-28,2,28.69,12.6,57.38,10.58,Shipped
48403,4415,8780,2025-08-27,5,10.33,4.42,51.65,13.91,Shipped
48404,1498,283,2024-05-23,1,28.58,2.14,28.58,2.98,Delivered
48405,2279,7059,2025-04-08,2,7.09,7.29,14.18,4.04,Cancelled
48406,9351,3802,2024-12-30,4,76.06,14.86,304.24,73.49,Cancelled
48407,8042,17153,2025-05-23,2,8.86,7.07,17.72,1.78,Shipped
48408,6049,16730,2024-12-20,4,7.28,12.58,29.12,3.17,Cancelled
48409,9796,14130,2024-10-21,5,32.99,12.52,164.95,32.87,Delivered
48410,413,4037,2026-04-23,4,29.39,6.57,117.56,33.16,Shipped
48411,6617,25981,2024-12-21,1,12.31,2.0,12.31,2.29,Delivered
48412,51,1141,2025-11-09,4,49.25,14.26,197.0,38.75,Cancelled
48413,4303,19106,2024-07-25,1,9.05,12.86,9.05,2.1,Shipped
48414,4852,21833,2026-01-22,1,32.01,2.36,32.01,5.41,Delivered
48415,7926,4088,2025-01-04,5,11.69,2.45,58.45,14.16,Shipped
48416,9253,12250,2026-04-28,2,7.99,4.61,15.98,3.35,Cancelled
48417,5682,22871,2025-06-15,2,69.99,5.79,139.98,14.99,Delivered
48418,3898,10176,2025-08-27,5,9.97,4.61,49.85,6.39,Delivered
48419,6625,8250,2024-09-24,1,159.0,11.75,159.0,22.17,Cancelled
48420,277,18739,2025-06-23,1,43.99,2.44,43.99,6.98,Cancelled
48421,7368,1034,2024-11-13,3,145.99,14.27,437.97,48.71,Cancelled
48422,8680,16505,2025-03-27,4,24.5,12.9,98.0,17.65,Delivered
48423,910,28539,2024-07-14,3,98.99,6.56,296.97,76.44,Shipped
48424,2660,4217,2024-08-31,5,10.69,2.1,53.45,8.99,Cancelled
48425,5549,23873,2025-04-08,3,13.23,14.65,39.69,5.3,Cancelled
48426,183,27035,2025-05-07,4,29.5,13.44,118.0,15.43,Shipped
48427,3951,6026,2024-12-05,3,26.0,12.63,78.0,20.86,Cancelled
48428,2982,923,2024-07-19,4,22.62,11.81,90.48,15.83,Delivered
48429,6613,26602,2026-01-28,3,3.88,3.52,11.64,1.98,Cancelled
48430,9351,6196,2025-03-25,4,11.54,10.94,46.16,5.99,Cancelled
48431,9285,16928,2024-12-28,5,152.8,8.52,764.0,193.46,Shipped
48432,6931,6340,2024-07-25,2,215.0,8.66,430.0,104.29,Delivered
48433,6576,11991,2025-11-01,4,109.99,5.84,439.96,127.98,Delivered
48434,5319,27369,2024-08-20,5,19.99,6.6,99.95,12.69,Delivered
48435,6543,17803,2025-12-22,3,338.6,2.44,1015.8,103.11,Cancelled
48436,3519,18914,2026-04-20,4,21.99,2.75,87.96,11.15,Delivered
48437,9203,2937,2025-07-11,2,47.99,4.26,95.98,21.05,Cancelled
48438,3583,12594,2024-08-05,2,152.8,12.85,305.6,45.65,Delivered
48439,5218,28038,2024-11-23,1,11.49,5.82,11.49,2.65,Shipped
48440,4431,13042,2025-11-05,1,34.99,13.33,34.99,9.52,Delivered
48441,5607,2604,2025-12-16,3,12.95,9.48,38.85,5.69,Shipped
48442,3822,1787,2024-07-06,5,770.8,9.33,3854.0,776.98,Cancelled
48443,1537,5114,2026-02-19,2,14.86,2.02,29.72,8.88,Shipped
48444,5893,16622,2024-09-13,3,17.32,12.12,51.96,7.83,Shipped
48445,6707,4000,2025-06-30,3,374.95,12.38,1124.85,185.78,Delivered
48446,6792,14886,2025-02-26,3,13.95,4.62,41.85,10.3,Cancelled
48447,2687,15990,2024-09-14,4,60.69,13.69,242.76,48.45,Cancelled
48448,6955,7567,2025-03-15,3,69.99,14.57,209.97,40.68,Delivered
48449,1325,15431,2025-08-19,3,13.95,2.58,41.85,8.87,Cancelled
48450,5417,10960,2026-04-06,5,24.95,12.88,124.75,34.7,Cancelled
48451,813,3140,2024-11-04,1,6.4,12.93,6.4,1.57,Cancelled
48452,357,10077,2024-08-02,3,82.98,5.21,248.94,68.69,Cancelled
48453,8,5259,2024-12-24,3,19.95,10.42,59.85,9.59,Delivered
48454,6886,11921,2026-01-24,4,9.84,13.74,39.36,9.6,Delivered
48455,6816,11352,2024-08-18,5,49.99,10.78,249.95,48.95,Cancelled
48456,3479,16139,2024-10-16,1,6.28,2.33,6.28,1.32,Cancelled
48457,4696,20104,2025-06-03,4,32.99,3.34,131.96,24.13,Delivered
48458,2259,5268,2024-11-01,1,36.99,14.27,36.99,9.58,Cancelled
48459,528,23243,2024-05-30,4,9.29,3.19,37.16,4.4,Shipped
48460,4011,17496,2024-07-25,4,10.18,10.07,40.72,11.47,Delivered
48461,7765,5363,2025-09-14,1,30.0,4.7,30.0,7.23,Shipped
48462,2124,25900,2024-12-29,3,5.49,7.31,16.47,2.73,Cancelled
48463,8240,21668,2025-07-15,5,2630.92,9.71,13154.6,1643.97,Cancelled
48464,1395,25714,2024-08-01,2,25.99,13.96,51.98,8.16,Shipped
48465,1886,14146,2025-04-24,2,15.51,11.58,31.02,8.53,Shipped
48466,7489,22245,2026-04-13,4,11.99,9.04,47.96,5.68,Shipped
48467,6394,12546,2024-06-08,4,49.99,11.33,199.96,39.1,Shipped
48468,6573,14048,2024-12-14,3,2.98,10.36,8.94,1.22,Delivered
48469,5454,17364,2025-09-27,2,33.95,8.46,67.9,19.94,Delivered
48470,6662,103,2024-12-28,2,19.63,13.42,39.26,9.33,Cancelled
48471,9270,5474,2024-07-08,1,27.99,14.34,27.99,5.08,Shipped
48472,7947,763,2026-03-14,1,76.56,6.28,76.56,19.65,Cancelled
48473,3949,19191,2025-08-29,5,109.05,9.81,545.25,102.09,Cancelled
48474,2875,22716,2026-04-03,1,17.83,13.37,17.83,3.33,Cancelled
48475,2334,12727,2024-06-12,4,59.99,13.42,239.96,71.66,Delivered
48476,676,2318,2024-12-27,4,10.21,3.31,40.84,7.96,Shipped
48477,8334,12996,2025-08-16,4,99.99,2.78,399.96,113.42,Shipped
48478,8670,10934,2026-02-05,5,6.88,8.01,34.4,6.17,Delivered
48479,8605,17638,2024-07-07,5,57.99,12.87,289.95,79.68,Shipped
48480,4328,3325,2025-08-30,2,14.8,11.35,29.6,4.86,Shipped
48481,3145,14549,2024-09-15,5,6.59,11.81,32.95,8.98,Shipped
48482,4425,17089,2025-09-27,1,100.64,13.74,100.64,10.52,Cancelled
48483,8024,20739,2025-03-21,2,4.42,8.61,8.84,1.98,Shipped
48484,4957,17534,2026-01-28,1,17.84,8.42,17.84,2.89,Delivered
48485,2860,20855,2024-12-17,5,8.68,9.59,43.4,7.92,Cancelled
48486,6263,1186,2025-06-09,5,7.74,2.91,38.7,8.36,Shipped
48487,4598,277,2026-03-02,4,12.49,13.13,49.96,11.62,Shipped
48488,8438,19068,2025-06-18,3,9.86,5.71,29.58,8.41,Delivered
48489,767,12258,2024-08-14,1,9.97,8.48,9.97,2.93,Shipped
48490,9910,5785,2025-01-25,4,21.22,6.88,84.88,18.32,Shipped
48491,5924,19716,2025-05-17,1,6.7,3.55,6.7,1.54,Shipped
48492,2086,26059,2025-06-22,4,9.95,9.46,39.8,6.34,Delivered
48493,6126,28399,2025-11-26,1,13.99,6.2,13.99,2.73,Cancelled
48494,4462,3976,2025-03-17,2,16.5,2.26,33.0,4.5,Cancelled
48495,1709,24300,2025-08-05,1,2.08,6.6,2.08,0.21,Delivered
48496,7007,9706,2024-09-15,5,38.99,10.3,194.95,57.55,Delivered
48497,2564,20183,2024-09-14,4,19.95,6.15,79.8,9.25,Cancelled
48498,1055,28082,2025-11-09,1,2999.99,12.03,2999.99,803.1,Delivered
48499,7118,22317,2026-04-27,5,9.99,2.46,49.95,6.62,Shipped
48500,9304,27404,2024-11-17,1,5199.9,2.13,5199.9,570.7,Delivered
48501,1124,15240,2024-06-23,2,39.99,7.71,79.98,23.8,Delivered
48502,4360,16788,2025-07-23,1,6.69,3.55,6.69,0.97,Shipped
48503,118,27650,2025-01-23,3,29.99,11.22,89.97,17.28,Shipped
48504,5526,27540,2024-07-07,1,120.88,10.53,120.88,34.33,Shipped
48505,6803,23536,2025-01-09,5,20.79,12.92,103.95,14.29,Cancelled
48506,3331,20571,2025-06-01,4,26.36,9.26,105.44,22.61,Cancelled
48507,4940,21246,2026-02-22,3,5.08,9.21,15.24,2.34,Delivered
48508,1676,6106,2026-02-06,4,29.99,6.58,119.96,17.61,Delivered
48509,9973,10587,2024-10-19,2,46.89,5.59,93.78,19.46,Shipped
48510,3042,20604,2024-12-04,5,7.88,10.67,39.4,10.69,Delivered
48511,6227,5270,2024-10-31,2,49.05,4.33,98.1,27.96,Cancelled
48512,3813,29190,2026-03-15,4,37.95,13.85,151.8,43.87,Cancelled
48513,3603,28576,2025-08-30,3,19.81,2.89,59.43,13.88,Cancelled
48514,7063,15331,2025-08-11,2,13.99,2.46,27.98,4.53,Cancelled
48515,8756,17346,2024-10-09,3,16.45,2.5,49.35,14.65,Delivered
48516,1176,26092,2025-03-09,3,19.29,11.67,57.87,5.93,Delivered
48517,4909,19423,2024-10-12,1,9.98,6.66,9.98,1.95,Delivered
48518,7998,15607,2025-06-11,1,23.92,3.4,23.92,6.78,Shipped
48519,9757,24890,2025-08-28,3,6.15,10.35,18.45,5.01,Cancelled
48520,7777,18657,2025-07-08,3,6.39,14.44,19.17,4.15,Shipped
48521,8489,21890,2025-06-13,2,12.99,6.77,25.98,4.15,Cancelled
48522,4735,9792,2025-12-22,2,194.99,9.3,389.98,59.27,Delivered
48523,640,19973,2025-08-25,5,12.57,8.65,62.85,18.1,Cancelled
48524,8662,14078,2024-07-28,1,11.97,2.73,11.97,3.42,Delivered
48525,5233,20385,2024-10-27,4,22.82,7.95,91.28,19.28,Shipped
48526,9947,16265,2024-05-25,1,139.99,2.44,139.99,15.73,Cancelled
48527,5769,4338,2026-02-05,4,23.29,10.06,93.16,24.84,Shipped
48528,8290,27571,2025-12-15,4,19.59,6.15,78.36,17.96,Delivered
48529,2760,3917,2025-12-10,2,20.14,2.14,40.28,6.07,Delivered
48530,4919,4009,2025-06-03,1,4.94,3.66,4.94,0.98,Shipped
48531,417,802,2026-04-13,5,14.11,14.1,70.55,21.07,Cancelled
48532,6562,24836,2024-07-07,2,8.95,9.41,17.9,4.98,Shipped
48533,3673,14356,2024-12-06,2,96.18,4.53,192.36,23.35,Delivered
48534,4953,21877,2024-10-22,1,785.0,9.97,785.0,112.97,Shipped
48535,1707,1719,2024-12-07,4,7.97,14.87,31.88,5.97,Shipped
48536,7463,24594,2025-12-05,3,7.35,8.66,22.05,3.32,Cancelled
48537,1660,12471,2025-08-01,4,28.02,9.62,112.08,17.16,Shipped
48538,5676,25558,2024-08-05,3,5.67,4.86,17.01,2.77,Cancelled
48539,3680,16657,2024-09-16,3,10.29,9.92,30.87,4.99,Cancelled
48540,3085,16278,2025-09-06,2,41.91,9.4,83.82,9.58,Shipped
48541,1701,21534,2024-08-02,4,4.34,12.28,17.36,2.45,Shipped
48542,5543,17753,2026-03-23,1,32.99,14.31,32.99,6.31,Cancelled
48543,7181,26119,2024-11-02,2,91.0,12.81,182.0,49.88,Cancelled
48544,5524,3470,2024-12-28,2,16.95,12.88,33.9,4.77,Cancelled
48545,1723,26107,2025-01-19,2,44.99,4.74,89.98,20.83,Shipped
48546,10000,9094,2024-06-08,3,9.99,3.67,29.97,6.62,Cancelled
48547,7268,23628,2025-12-28,1,19.66,3.08,19.66,3.9,Cancelled
48548,936,8449,2024-11-26,1,8.99,12.0,8.99,2.61,Cancelled
48549,2124,2925,2024-10-27,5,40.87,7.53,204.35,50.24,Delivered
48550,7615,718,2026-04-15,1,5.99,9.54,5.99,1.52,Shipped
48551,6222,17564,2025-08-06,3,27.01,8.11,81.03,18.57,Cancelled
48552,1161,24006,2024-06-04,5,7.99,9.15,39.95,4.81,Delivered
48553,2765,17618,2024-07-16,4,10.98,8.57,43.92,5.29,Cancelled
48554,5538,8679,2025-06-17,5,34.49,9.67,172.45,22.49,Delivered
48555,3241,21705,2024-06-06,3,49.99,11.27,149.97,20.46,Shipped
48556,2874,28555,2025-07-17,4,10.12,13.82,40.48,11.08,Delivered
48557,5060,15506,2025-07-21,4,1.78,10.88,7.12,2.12,Shipped
48558,8882,9200,2026-01-11,2,59.99,9.04,119.98,23.68,Delivered
48559,4077,25463,2026-04-29,4,9.99,6.44,39.96,8.58,Shipped
48560,2354,16752,2024-10-25,2,15.3,2.87,30.6,3.14,Shipped
48561,9734,16790,2024-10-25,5,20.25,6.67,101.25,17.67,Cancelled
48562,1506,12013,2024-06-10,2,50.79,3.64,101.58,15.1,Shipped
48563,7447,7556,2025-10-03,3,89.0,12.55,267.0,45.59,Delivered
48564,7830,5956,2026-02-20,5,14.99,2.47,74.95,13.66,Delivered
48565,3711,23914,2024-08-31,3,71.78,14.67,215.34,60.71,Cancelled
48566,8501,12284,2025-04-27,3,129.99,7.57,389.97,77.17,Cancelled
48567,9994,11743,2026-02-18,5,139.0,9.24,695.0,161.1,Shipped
48568,7171,7402,2025-11-16,4,54.89,4.76,219.56,52.42,Delivered
48569,3148,21311,2024-09-08,3,33.99,4.23,101.97,10.94,Cancelled
48570,7472,22450,2024-06-01,1,6.99,5.07,6.99,1.26,Delivered
48571,9592,29338,2025-12-19,3,9.32,5.21,27.96,4.71,Cancelled
48572,7176,13583,2026-04-02,2,19.99,3.52,39.98,6.0,Shipped
48573,4795,3329,2025-02-23,5,27.5,8.43,137.5,21.41,Cancelled
48574,6742,8304,2024-12-19,2,6.99,12.72,13.98,1.54,Cancelled
48575,6038,25636,2024-12-03,2,66.53,9.65,133.06,15.02,Shipped
48576,6947,5541,2025-03-04,2,10.95,11.11,21.9,3.7,Delivered
48577,7310,3772,2024-12-12,3,599.99,12.92,1799.97,199.67,Cancelled
48578,7937,29455,2025-06-09,2,12.92,11.96,25.84,3.64,Cancelled
48579,3756,2517,2026-03-26,5,189.9,3.19,949.5,171.28,Delivered
48580,6280,1593,2026-01-21,2,18.89,4.33,37.78,7.15,Shipped
48581,8933,10491,2025-02-09,5,187.99,13.36,939.95,235.59,Delivered
48582,1947,28027,2024-06-09,3,120.86,12.13,362.58,47.65,Delivered
48583,816,16395,2025-02-01,1,14.92,9.25,14.92,4.27,Delivered
48584,6058,4108,2025-10-20,4,12.78,14.45,51.12,9.93,Cancelled
48585,7539,14758,2024-10-19,3,11.93,4.94,35.79,3.89,Shipped
48586,5920,29040,2025-01-19,2,37.99,5.13,75.98,13.31,Delivered
48587,9075,8897,2024-05-23,2,4.48,3.1,8.96,2.33,Cancelled
48588,5681,7038,2026-01-29,4,335.58,14.68,1342.32,227.89,Delivered
48589,1778,17521,2024-08-03,5,24.88,11.35,124.4,24.5,Shipped
48590,2755,27533,2025-01-21,3,15.99,10.7,47.97,10.94,Shipped
48591,3356,20360,2024-06-23,3,9.03,7.41,27.09,2.85,Shipped
48592,857,5277,2026-04-01,1,29.28,12.84,29.28,6.62,Cancelled
48593,3062,24172,2024-05-19,1,2519.0,2.19,2519.0,542.53,Delivered
48594,4886,21466,2025-12-06,3,14.99,7.79,44.97,9.33,Cancelled
48595,7139,23447,2024-08-14,5,69.99,11.22,349.95,62.66,Cancelled
48596,1240,28739,2024-05-22,2,299.89,9.76,599.78,86.22,Shipped
48597,8780,27191,2026-01-08,1,59.98,2.89,59.98,6.02,Shipped
48598,3021,8722,2024-10-31,2,114.27,12.84,228.54,64.84,Delivered
48599,9894,27910,2026-02-13,4,15.89,3.98,63.56,16.72,Shipped
48600,2247,10318,2026-01-20,5,26.62,13.34,133.1,25.95,Cancelled
48601,9561,18190,2025-03-15,5,15.85,2.05,79.25,8.63,Shipped
48602,7667,15539,2025-06-10,5,35.39,4.92,176.95,52.53,Shipped
48603,1958,26764,2024-08-07,3,14.54,7.34,43.62,12.91,Delivered
48604,1550,19378,2025-03-18,1,16.96,12.48,16.96,3.61,Delivered
48605,7021,2012,2026-02-02,3,117.03,3.92,351.09,41.3,Delivered
48606,3608,17229,2025-02-21,3,198.49,2.83,595.47,105.65,Shipped
48607,8350,3876,2024-07-24,5,6.98,14.79,34.9,3.69,Cancelled
48608,9399,2377,2025-01-16,1,29.47,8.54,29.47,6.91,Shipped
48609,3681,27372,2025-08-20,1,13.33,6.0,13.33,2.86,Cancelled
48610,6124,10128,2025-11-25,4,146.98,8.32,587.92,101.4,Delivered
48611,2120,15161,2026-04-17,2,23.57,13.43,47.14,8.47,Delivered
48612,6967,12236,2024-08-14,4,199.99,8.9,799.96,217.02,Delivered
48613,3828,10928,2024-11-03,1,31.95,12.13,31.95,8.49,Delivered
48614,3252,9342,2025-07-17,5,263.69,4.93,1318.45,256.35,Cancelled
48615,4176,16740,2026-01-18,3,40.43,11.31,121.29,23.44,Shipped
48616,9476,19233,2024-11-28,5,16.99,9.62,84.95,10.95,Delivered
48617,8044,19515,2024-07-17,2,170.98,5.17,341.96,97.57,Cancelled
48618,5309,14110,2026-05-02,5,12.94,3.18,64.7,17.12,Delivered
48619,3118,8481,2025-04-28,5,165.0,7.63,825.0,234.68,Shipped
48620,7829,28800,2024-10-14,3,12.99,9.83,38.97,8.31,Shipped
48621,5243,18318,2025-06-10,1,12.74,4.17,12.74,2.71,Delivered
48622,7275,17460,2025-02-15,2,29.4,6.92,58.8,6.72,Shipped
48623,8144,414,2025-04-23,3,17.39,5.63,52.17,15.6,Cancelled
48624,6240,6893,2024-07-07,5,8.35,8.22,41.75,10.55,Cancelled
48625,773,21481,2024-10-11,3,2.48,9.98,7.44,2.01,Delivered
48626,7616,3633,2025-07-27,4,8.61,8.4,34.44,7.63,Cancelled
48627,1893,21862,2024-10-17,2,475.99,6.71,951.98,101.5,Cancelled
48628,3075,15806,2025-10-16,3,19.72,10.25,59.16,6.14,Shipped
48629,3148,1862,2025-03-15,5,54.99,10.94,274.95,27.89,Shipped
48630,3182,8662,2025-10-21,2,589.99,7.11,1179.98,275.1,Shipped
48631,5554,19060,2024-05-24,2,14.99,5.68,29.98,6.32,Shipped
48632,1564,18783,2025-12-09,4,18.11,9.63,72.44,12.1,Delivered
48633,1542,13937,2024-05-26,4,43.68,2.83,174.72,45.07,Cancelled
48634,360,2229,2024-10-24,2,62.63,2.27,125.26,16.52,Shipped
48635,5886,10393,2025-01-29,2,8.29,9.19,16.58,3.38,Cancelled
48636,1226,28509,2024-10-20,2,9.07,8.38,18.14,4.17,Shipped
48637,7626,26911,2024-06-27,3,14.99,5.09,44.97,5.1,Shipped
48638,7094,10964,2024-11-17,2,30.49,2.91,60.98,12.42,Shipped
48639,7371,18116,2025-04-10,5,28.9,9.6,144.5,28.4,Cancelled
48640,3633,29466,2024-07-10,2,460.19,7.71,920.38,151.32,Cancelled
48641,7630,19617,2024-12-08,5,9.44,11.41,47.2,8.32,Shipped
48642,3816,349,2026-01-08,4,10.0,11.24,40.0,9.09,Delivered
48643,1973,22061,2025-07-27,1,7.49,7.1,7.49,1.39,Shipped
48644,9369,16552,2024-08-17,1,25.19,8.79,25.19,7.12,Shipped
